Time (UTC),Latitude,Longitude,Temperature QC,Temperature,Salinity QC,Salinity,Chlorophyll QC,Chlorophyll,Turbidity QC,Turbidity,Oxygen QC,Oxygen,Waves QC,Significant wave height,Wave from direction,Wave period,North surface currents,East surface currents
day-month-year hour:minute:second,Degrees East,Degrees North,QC Code,Degrees Celsius,QC Code,practical salinity unit,QC Code,Micrograms per Liter,QC Code,Nephelometric Turbidity Units,QC Code,millilitres O2 per liter,QC Code,meters,Degrees clockwise from due north,seconds,meters/second,meters/second
Dd-MMM-yyyy HH:mm:ss,deg e,deg n,int,°C,int,PSU,int,ug/L,int,NTU,int,ml/L,int,meters,°,s,m/s,m/s
21-Apr-24 20:54:00,38.03337,-76.33732,1,14.21,1,9.79,,,,,,,1,0.09,178.3,1.82,-108.3,209.85
21-Apr-24 21:00:00,38.03337,-76.33733,1,14.21,1,9.79,,,,,,,1,0.09,178.3,1.82,-113.4,206.14
21-Apr-24 21:06:00,38.03337,-76.33733,1,14.2,1,9.79,,,,,,,1,0.09,327.6,1.97,-112.19,200.34
21-Apr-24 21:12:00,38.03337,-76.33733,1,14.19,1,9.79,,,,,,,1,0.09,327.6,1.97,-116.65,197.26
21-Apr-24 21:18:00,38.03340,-76.33733,1,14.2,1,9.79,,,,,,,1,0.09,327.6,1.97,-117.12,196.63
21-Apr-24 21:24:00,38.03340,-76.33733,1,14.21,1,9.78,,,,,,,1,0.09,327.6,1.97,-114.39,205.14
21-Apr-24 21:30:00,38.03340,-76.33733,1,14.21,1,9.78,,,,,,,1,0.09,82,1.99,-122.08,197.18
21-Apr-24 21:36:00,38.03337,-76.33733,1,14.21,1,9.78,,,,,,,1,0.09,82,1.99,-117.44,196.83
21-Apr-24 21:42:00,38.03340,-76.33733,1,14.22,1,9.78,,,,,,,1,0.09,82,1.99,-117.21,190.83
21-Apr-24 21:48:00,38.03340,-76.33733,1,14.22,1,9.78,,,,,,,1,0.07,116.4,1.84,-121.51,199.01
21-Apr-24 21:54:00,38.03340,-76.33733,1,14.21,1,9.78,,,,,,,1,0.07,116.4,1.84,-113,185.02
21-Apr-24 22:00:00,38.03340,-76.33733,1,14.21,1,9.79,,,,,,,1,0.07,116.4,1.84,-122.98,184.34
21-Apr-24 22:06:00,38.03340,-76.33733,1,14.21,1,9.79,,,,,,,1,0.06,58,2.08,-108.42,175.2
21-Apr-24 22:12:00,38.03337,-76.33733,1,14.21,1,9.79,,,,,,,1,0.06,58,2.08,-101.7,172.12
21-Apr-24 22:18:00,38.03337,-76.33733,1,14.21,1,9.79,,,,,,,1,0.06,58,2.08,-94.34,160.35
21-Apr-24 22:24:00,38.03337,-76.33733,1,14.2,1,9.8,,,,,,,1,0.06,58,2.08,-93.39,161.55
21-Apr-24 22:30:00,38.03337,-76.33733,1,14.2,1,9.8,,,,,,,1,0.06,168.5,2.06,-96.22,149.54
21-Apr-24 22:36:00,38.03337,-76.33733,1,14.19,1,9.81,,,,,,,1,0.06,168.5,2.06,-101.64,143.84
21-Apr-24 22:42:00,38.03337,-76.33733,1,14.18,1,9.82,,,,,,,1,0.06,168.5,2.06,-85.68,138.18
21-Apr-24 22:48:00,38.03337,-76.33733,1,14.17,1,9.82,,,,,,,1,0.06,333.1,2.11,-82.11,136.38
21-Apr-24 22:54:00,38.03337,-76.33733,1,14.16,1,9.83,,,,,,,1,0.06,333.1,2.11,-79.26,124.25
21-Apr-24 23:00:00,38.03337,-76.33733,1,14.15,1,9.83,,,,,,,1,0.06,333.1,2.11,-68.06,115.92
21-Apr-24 23:06:00,38.03337,-76.33733,1,14.15,1,9.84,,,,,,,1,0.05,273,2.02,-68.26,103.92
21-Apr-24 23:12:00,38.03337,-76.33733,2,14.14,2,9.84,,,,,,,2,0.05,273,2.02,-65.39,102.8
21-Apr-24 23:18:00,38.03336,-76.33733,1,14.13,1,9.85,,,,,,,1,0.05,273,2.02,-64.6,79.71
21-Apr-24 23:24:00,38.03337,-76.33733,1,14.13,1,9.85,,,,,,,1,0.05,273,2.02,-48.06,75.94
21-Apr-24 23:30:00,38.03337,-76.33731,1,14.13,1,9.85,,,,,,,1,0.05,170.9,1.83,-46.6,69.25
21-Apr-24 23:36:00,38.03337,-76.33733,1,14.21,1,9.84,,,,,,,1,0.05,170.9,1.83,-49.7,57.01
21-Apr-24 23:42:00,38.03337,-76.33733,2,14.21,2,9.83,,,,,,,2,0.05,170.9,1.83,-37.07,43.78
21-Apr-24 23:48:00,38.03336,-76.33733,1,14.23,1,9.83,,,,,,,1,0.05,278.8,2.09,-38.42,36.02
21-Apr-24 23:54:00,38.03337,-76.33733,1,14.22,1,9.83,,,,,,,1,0.05,278.8,2.09,-26.08,41.48
22-Apr-24 00:00:00,38.03337,-76.33733,1,14.21,1,9.83,,,,,,,1,0.05,278.8,2.09,-13.76,35.79
22-Apr-24 00:06:00,38.03337,-76.33733,1,14.21,1,9.83,,,,,,,1,0.05,110.7,1.8,-5.2,31.34
22-Apr-24 00:12:00,38.03340,-76.33733,2,14.2,2,9.83,,,,,,,2,0.05,110.7,1.8,10.75,21.14
22-Apr-24 00:18:00,38.03337,-76.33733,1,14.21,1,9.83,,,,,,,1,0.05,110.7,1.8,1.48,14.8
22-Apr-24 00:24:00,38.03340,-76.33733,1,14.2,1,9.83,,,,,,,1,0.05,110.7,1.8,8.37,9.41
22-Apr-24 00:30:00,38.03337,-76.33733,1,14.18,1,9.84,,,,,,,1,0.05,168.7,2.08,33.17,17.63
22-Apr-24 00:36:00,38.03340,-76.33733,1,14.17,1,9.84,,,,,,,1,0.05,168.7,2.08,30.05,5.93
22-Apr-24 00:42:00,38.03338,-76.33733,1,14.17,1,9.85,,,,,,,1,0.05,168.7,2.08,8.08,-15.18
22-Apr-24 00:48:00,38.03340,-76.33733,1,14.16,1,9.84,,,,,,,1,0.05,231.2,1.93,15.89,-40.62
22-Apr-24 00:54:00,38.03338,-76.33733,1,14.14,1,9.85,,,,,,,1,0.05,231.2,1.93,31.74,-44.6
22-Apr-24 01:00:00,38.03337,-76.33733,1,14.13,1,9.85,,,,,,,1,0.05,231.2,1.93,34.22,-54.47
22-Apr-24 01:06:00,38.03337,-76.33733,1,14.12,1,9.85,,,,,,,1,0.06,188.2,2.64,33.1,-65.86
22-Apr-24 01:12:00,38.03340,-76.33733,1,14.1,1,9.85,,,,,,,1,0.06,188.2,2.64,41.66,-76.59
22-Apr-24 01:18:00,38.03340,-76.33733,1,14.07,1,9.86,,,,,,,1,0.06,188.2,2.64,53.01,-78.75
22-Apr-24 01:24:00,38.03340,-76.33733,1,14.06,1,9.86,,,,,,,1,0.06,188.2,2.64,70.03,-91.96
22-Apr-24 01:30:00,38.03340,-76.33733,1,14.04,1,9.87,,,,,,,1,0.05,210.1,2.38,72.98,-101.42
22-Apr-24 01:36:00,38.03340,-76.33733,1,14.11,1,9.86,,,,,,,1,0.05,210.1,2.38,114.28,-171.01
22-Apr-24 01:42:00,38.03340,-76.33733,2,14.13,2,9.85,,,,,,,2,0.05,210.1,2.38,136.54,-191.38
22-Apr-24 01:48:00,38.03340,-76.33733,1,14.13,1,9.84,,,,,,,1,0.05,1.9,2.43,155.26,-173.11
22-Apr-24 01:54:00,38.03340,-76.33747,1,14.09,1,9.85,,,,,,,1,0.05,1.9,2.43,172.6,-162.24
22-Apr-24 02:00:00,38.03340,-76.33733,1,14.08,1,9.84,,,,,,,1,0.05,1.9,2.43,161.61,-168.01
22-Apr-24 02:06:00,38.03340,-76.33748,1,14.05,1,9.84,,,,,,,1,0.05,11.8,2.39,160.24,-165.61
22-Apr-24 02:12:00,38.03340,-76.33733,2,14.04,2,9.83,,,,,,,2,0.05,11.8,2.39,154.38,-162.38
22-Apr-24 02:18:00,38.03340,-76.33748,1,14.06,1,9.83,,,,,,,1,0.05,11.8,2.39,139.7,-158.52
22-Apr-24 02:24:00,38.03340,-76.33733,1,14.1,1,9.82,,,,,,,1,0.05,11.8,2.39,124.23,-152.51
22-Apr-24 02:30:00,38.03340,-76.33748,1,14.15,1,9.81,,,,,,,1,0.06,9.3,2.39,131.43,-156.56
22-Apr-24 02:36:00,38.03341,-76.33747,1,14.18,1,9.8,,,,,,,1,0.06,9.3,2.39,136.55,-154.88
22-Apr-24 02:42:00,38.03340,-76.33733,2,14.2,2,9.79,,,,,,,2,0.06,9.3,2.39,132.57,-162.21
22-Apr-24 02:48:00,38.03337,-76.33733,1,14.22,1,9.79,,,,,,,1,0.07,62,2.21,100.96,-145.3
22-Apr-24 02:54:00,38.03337,-76.33733,1,14.22,1,9.79,,,,,,,1,0.07,62,2.21,40.05,-145.21
22-Apr-24 03:00:00,38.03337,-76.33733,1,14.25,1,9.79,,,,,,,1,0.07,62,2.21,-26.51,-183.71
22-Apr-24 03:06:00,38.03337,-76.33748,1,14.43,1,9.78,,,,,,,1,0.06,305.7,1.63,-64.85,-233.46
22-Apr-24 03:12:00,38.03337,-76.33748,2,14.45,2,9.74,,,,,,,2,0.06,305.7,1.63,-36.91,-269.68
22-Apr-24 03:18:00,38.03340,-76.33748,1,14.44,1,9.75,,,,,,,1,0.06,305.7,1.63,28.05,-254.07
22-Apr-24 03:24:00,38.03338,-76.33748,1,14.45,1,9.77,,,,,,,1,0.06,305.7,1.63,47.08,-178.52
22-Apr-24 03:30:00,38.03340,-76.33748,1,14.36,1,9.79,,,,,,,1,0.06,147.6,1.58,58.31,-144.55
22-Apr-24 03:36:00,38.03340,-76.33748,2,14.29,2,9.79,,,,,,,2,0.06,147.6,1.58,58.27,-139.12
22-Apr-24 03:42:00,38.03340,-76.33748,2,14.27,2,9.78,,,,,,,2,0.06,147.6,1.58,26.19,-151.94
22-Apr-24 03:48:00,38.03340,-76.33748,1,14.35,1,9.77,,,,,,,1,0.07,188.7,1.6,30.24,-203.73
22-Apr-24 03:54:00,38.03340,-76.33748,2,14.39,2,9.81,,,,,,,2,0.07,188.7,1.6,44.51,-266.11
22-Apr-24 04:00:00,38.03340,-76.33748,1,14.33,1,9.79,,,,,,,1,0.07,188.7,1.6,29.69,-319.61
22-Apr-24 04:06:00,38.03340,-76.33748,1,14.29,1,9.77,,,,,,,1,0.09,290.6,1.59,109.84,-271.67
22-Apr-24 04:12:00,38.03340,-76.33748,1,14.24,1,9.76,,,,,,,1,0.09,290.6,1.59,79.35,-212.95
22-Apr-24 04:18:00,38.03340,-76.33748,1,14.27,1,9.76,,,,,,,1,0.09,290.6,1.59,44.18,-185.69
22-Apr-24 04:24:00,38.03340,-76.33748,1,14.37,1,9.79,,,,,,,1,0.09,290.6,1.59,15.42,-188.98
22-Apr-24 04:30:00,38.03340,-76.33748,1,14.35,1,9.81,,,,,,,1,0.12,76.9,1.68,-19.58,-117.51
22-Apr-24 04:36:00,38.03339,-76.33748,1,14.32,1,9.83,,,,,,,1,0.12,76.9,1.68,-34.38,-110.85
22-Apr-24 04:42:00,38.03337,-76.33739,1,14.24,1,9.86,,,,,,,1,0.12,76.9,1.68,-69.98,-101.9
22-Apr-24 04:48:00,38.03337,-76.33738,1,14.27,1,9.85,,,,,,,1,0.16,81.5,2.37,-93.35,-105.69
22-Apr-24 04:54:00,38.03337,-76.33736,1,14.3,1,9.85,,,,,,,1,0.16,81.5,2.37,-107.39,-100.19
22-Apr-24 05:00:00,38.03337,-76.33733,1,14.29,1,9.85,,,,,,,1,0.16,81.5,2.37,-123.14,-91.7
22-Apr-24 05:06:00,38.03337,-76.33733,1,14.3,1,9.85,,,,,,,1,0.2,108.8,2.6,-124.77,-76.44
22-Apr-24 05:12:00,38.03336,-76.33733,1,14.26,1,9.85,,,,,,,1,0.2,108.8,2.6,-119.66,-49.65
22-Apr-24 05:18:00,38.03336,-76.33733,1,14.24,1,9.84,,,,,,,1,0.2,108.8,2.6,-114.33,-32.4
22-Apr-24 05:24:00,38.03336,-76.33733,2,14.22,2,9.82,,,,,,,2,0.2,108.8,2.6,-137.51,-22.35
22-Apr-24 05:30:00,38.03336,-76.33733,1,14.21,1,9.82,,,,,,,1,0.18,132.1,2.7,-137.1,-2.81
22-Apr-24 05:36:00,38.03336,-76.33733,1,14.18,1,9.82,,,,,,,1,0.18,132.1,2.7,-139.17,3.12
22-Apr-24 05:42:00,38.03336,-76.33733,1,14.17,1,9.82,,,,,,,1,0.18,132.1,2.7,-127.56,0.07
22-Apr-24 05:48:00,38.03336,-76.33733,1,14.13,1,9.81,,,,,,,1,0.19,206.9,2.57,-112.9,2.06
22-Apr-24 05:54:00,38.03336,-76.33733,1,14.12,1,9.81,,,,,,,1,0.19,206.9,2.57,-118.02,5.78
22-Apr-24 06:00:00,38.03336,-76.33733,1,14.09,1,9.81,,,,,,,1,0.19,206.9,2.57,-125.22,6.5
22-Apr-24 06:06:00,38.03336,-76.33733,1,14.08,1,9.81,,,,,,,1,0.19,206.9,2.57,-137.09,16.66
22-Apr-24 06:12:00,38.03336,-76.33733,1,14.04,1,9.82,,,,,,,1,0.21,320.5,2.6,-137.89,9.92
22-Apr-24 06:18:00,38.03336,-76.33733,1,14.03,1,9.83,,,,,,,1,0.21,320.5,2.6,-138.65,20.3
22-Apr-24 06:24:00,38.03336,-76.33733,1,14,1,9.83,,,,,,,1,0.21,320.5,2.6,-147,30.76
22-Apr-24 06:30:00,38.03336,-76.33733,1,13.95,1,9.87,,,,,,,1,0.26,188.7,2.77,-146.47,29.23
22-Apr-24 06:36:00,38.03336,-76.33731,1,13.95,1,9.88,,,,,,,1,0.26,188.7,2.77,-154.99,24.68
22-Apr-24 06:42:00,38.03336,-76.33731,1,13.94,1,9.88,,,,,,,1,0.26,188.7,2.77,-152.98,26.79
22-Apr-24 06:48:00,38.03336,-76.33731,1,13.93,1,9.88,,,,,,,1,0.33,265,2.67,-158.33,48.09
22-Apr-24 06:54:00,38.03336,-76.33731,1,13.94,1,9.88,,,,,,,1,0.33,265,2.67,-162.62,46.57
22-Apr-24 07:00:00,38.03336,-76.33730,1,13.92,1,9.89,,,,,,,1,0.33,265,2.67,-170.58,55.48
22-Apr-24 07:06:00,38.03336,-76.33730,1,13.94,1,9.89,,,,,,,1,0.33,265,2.67,-168.32,52.68
22-Apr-24 07:12:00,38.03336,-76.33730,1,13.95,1,9.9,,,,,,,1,0.42,64.2,2.69,-184.55,60.95
22-Apr-24 07:18:00,38.03336,-76.33731,1,13.95,1,9.91,,,,,,,1,0.42,64.2,2.69,-207.87,61.64
22-Apr-24 07:24:00,38.03336,-76.33731,1,13.9,1,9.9,,,,,,,1,0.42,64.2,2.69,-212.53,51.17
22-Apr-24 07:30:00,38.03336,-76.33731,1,13.87,1,9.87,,,,,,,1,0.4,56.6,2.75,-221.7,56.32
22-Apr-24 07:36:00,38.03336,-76.33731,1,13.9,1,9.88,,,,,,,1,0.4,56.6,2.75,-221.28,42.13
22-Apr-24 07:42:00,38.03329,-76.33731,1,13.91,1,9.91,,,,,,,1,0.4,56.6,2.75,-221.4,38.03
22-Apr-24 07:48:00,38.03328,-76.33731,1,13.89,1,9.88,,,,,,,1,0.41,343.7,2.82,-212.21,47.6
22-Apr-24 07:54:00,38.03327,-76.33731,1,13.88,1,9.85,,,,,,,1,0.41,343.7,2.82,-211.29,49.36
22-Apr-24 08:00:00,38.03329,-76.33730,1,13.85,1,9.85,,,,,,,1,0.41,343.7,2.82,-209.31,66.86
22-Apr-24 08:06:00,38.03327,-76.33730,1,13.82,1,9.86,,,,,,,1,0.41,343.7,2.82,-192.18,80.81
22-Apr-24 08:12:00,38.03333,-76.33730,1,13.84,1,9.85,,,,,,,1,0.37,224.9,2.87,-172.24,101.94
22-Apr-24 08:18:00,38.03326,-76.33730,1,13.89,1,9.84,,,,,,,1,0.37,224.9,2.87,-181.45,130.59
22-Apr-24 08:24:00,38.03335,-76.33730,1,13.91,1,9.85,,,,,,,1,0.37,224.9,2.87,-181.22,139.45
22-Apr-24 08:30:00,38.03330,-76.33730,1,13.9,1,9.86,,,,,,,1,0.43,251.2,3.01,-175.24,127.63
22-Apr-24 08:36:00,38.03336,-76.33730,1,13.83,1,9.86,,,,,,,1,0.43,251.2,3.01,-159.67,115.16
22-Apr-24 08:42:00,38.03326,-76.33731,1,13.83,1,9.87,,,,,,,1,0.43,251.2,3.01,-171.48,138.63
22-Apr-24 08:48:00,38.03326,-76.33731,1,13.86,1,9.86,,,,,,,1,0.5,71.9,2.82,-190.37,173.32
22-Apr-24 08:54:00,38.03333,-76.33730,1,13.92,1,9.88,,,,,,,1,0.5,71.9,2.82,-190.9,213.82
22-Apr-24 09:00:00,38.03336,-76.33730,1,13.86,1,9.9,,,,,,,1,0.5,71.9,2.82,-198.06,226.33
22-Apr-24 09:06:00,38.03336,-76.33730,1,13.79,1,9.92,,,,,,,1,0.5,71.9,2.82,-203.58,223.5
22-Apr-24 09:12:00,38.03336,-76.33730,1,13.78,1,9.93,,,,,,,1,0.4,12.2,3.24,-201.96,232.54
22-Apr-24 09:18:00,38.03336,-76.33730,1,13.77,1,9.91,,,,,,,1,0.4,12.2,3.24,-199.29,219.62
22-Apr-24 09:24:00,38.03336,-76.33730,1,13.77,1,9.9,,,,,,,1,0.4,12.2,3.24,-185.53,214.73
22-Apr-24 09:30:00,38.03335,-76.33730,1,13.78,1,9.89,,,,,,,1,0.39,236.1,2.98,-194.94,219.97
22-Apr-24 09:36:00,38.03325,-76.33730,1,13.78,1,9.89,,,,,,,1,0.39,236.1,2.98,-188.92,208.55
22-Apr-24 09:42:00,38.03326,-76.33730,1,13.78,1,9.89,,,,,,,1,0.39,236.1,2.98,-179.09,197.19
22-Apr-24 09:48:00,38.03335,-76.33730,1,13.78,1,9.89,,,,,,,1,0.36,347.5,3.22,-171.9,181.52
22-Apr-24 09:54:00,38.03326,-76.33730,1,13.77,1,9.89,,,,,,,1,0.36,347.5,3.22,-168.23,196.76
22-Apr-24 10:00:00,38.03325,-76.33730,1,13.76,1,9.89,,,,,,,1,0.36,347.5,3.22,-179.05,189.42
22-Apr-24 10:06:00,38.03325,-76.33730,1,13.77,1,9.88,,,,,,,1,0.36,347.5,3.22,-179.86,180.04
22-Apr-24 10:12:00,38.03325,-76.33730,1,13.76,1,9.88,,,,,,,1,0.36,326.1,3.11,-170.87,177.04
22-Apr-24 10:18:00,38.03327,-76.33731,1,13.76,1,9.88,,,,,,,1,0.36,326.1,3.11,-166.54,173.87
22-Apr-24 10:24:00,38.03336,-76.33731,1,13.75,1,9.88,,,,,,,1,0.36,326.1,3.11,-152.64,160.87
22-Apr-24 10:30:00,38.03326,-76.33731,1,13.73,1,9.88,,,,,,,1,0.35,288.1,2.99,-162.58,153.64
22-Apr-24 10:36:00,38.03336,-76.33730,1,13.73,1,9.88,,,,,,,1,0.35,288.1,2.99,-150.94,145.4
22-Apr-24 10:42:00,38.03325,-76.33731,1,13.74,1,9.88,,,,,,,1,0.35,288.1,2.99,-126.43,138.25
22-Apr-24 10:48:00,38.03325,-76.33732,1,13.71,1,9.88,,,,,,,1,0.3,128.2,2.91,-132.44,129.17
22-Apr-24 10:54:00,38.03325,-76.33732,1,13.72,1,9.89,,,,,,,1,0.3,128.2,2.91,-125.87,127.67
22-Apr-24 11:00:00,38.03325,-76.33733,1,13.74,1,9.89,,,,,,,1,0.3,128.2,2.91,-114.66,116.83
22-Apr-24 11:06:00,38.03325,-76.33733,1,13.73,1,9.9,,,,,,,1,0.3,128.2,2.91,-121.71,112.22
22-Apr-24 11:12:00,38.03325,-76.33733,1,13.73,1,9.92,,,,,,,1,0.39,277.4,17.14,-127.16,114.2
22-Apr-24 11:18:00,38.03325,-76.33733,1,13.75,1,9.91,,,,,,,1,0.39,277.4,17.14,-107.95,100.19
22-Apr-24 11:24:00,38.03325,-76.33733,1,13.73,1,9.92,,,,,,,1,0.39,277.4,17.14,-123.73,95.58
22-Apr-24 11:36:00,38.03325,-76.33733,1,13.74,1,9.91,,,,,,,1,0.33,211.7,2.93,-85.95,95.26
22-Apr-24 11:42:00,38.03325,-76.33733,1,13.72,1,9.92,,,,,,,1,0.33,211.7,2.93,-118.59,75.51
22-Apr-24 11:48:00,38.03335,-76.33733,1,13.72,1,9.91,,,,,,,1,0.34,9.4,1.85,-95.94,78.59
22-Apr-24 11:54:00,38.03336,-76.33733,1,13.72,1,9.91,,,,,,,1,0.34,9.4,1.85,-87.09,64.35
22-Apr-24 12:00:00,38.03333,-76.33733,1,13.73,1,9.92,,,,,,,1,0.34,9.4,1.85,-70.82,71.86
22-Apr-24 12:06:00,38.03333,-76.33733,1,13.74,1,9.92,,,,,,,1,0.34,9.4,1.85,-58.19,75.7
22-Apr-24 12:12:00,38.03336,-76.33733,1,13.72,1,9.93,,,,,,,1,0.36,66.4,1.79,-75.87,43.07
22-Apr-24 12:18:00,38.03336,-76.33733,1,13.71,1,9.93,,,,,,,1,0.36,66.4,1.79,-82.72,48.05
22-Apr-24 12:24:00,38.03336,-76.33733,1,13.74,1,9.93,,,,,,,1,0.36,66.4,1.79,-48.26,49.43
22-Apr-24 12:30:00,38.03334,-76.33733,1,13.75,1,9.92,,,,,,,1,0.36,41.7,2.83,-20.11,49.5
22-Apr-24 12:36:00,38.03336,-76.33733,1,13.74,1,9.93,,,,,,,1,0.36,41.7,2.83,-60.84,23.6
22-Apr-24 12:42:00,38.03333,-76.33733,1,13.73,1,9.93,,,,,,,1,0.36,41.7,2.83,-53.31,21.37
22-Apr-24 12:48:00,38.03336,-76.33733,1,13.74,1,9.93,,,,,,,1,0.38,195,1.8,-40.28,10.57
22-Apr-24 12:54:00,38.03336,-76.33733,1,13.73,1,9.93,,,,,,,1,0.38,195,1.8,-28.09,25.91
22-Apr-24 13:00:00,38.03336,-76.33733,1,13.74,1,9.93,,,,,,,1,0.38,195,1.8,-16.24,12.08
22-Apr-24 13:06:00,38.03336,-76.33733,1,13.74,1,9.93,,,,,,,1,0.38,195,1.8,-40.75,15.39
22-Apr-24 13:12:00,38.03336,-76.33733,1,13.74,1,9.93,,,,,,,1,0.35,16.1,2.85,-43.78,15.5
22-Apr-24 13:18:00,38.03336,-76.33733,1,13.74,1,9.93,,,,,,,1,0.35,16.1,2.85,-60.55,8.65
22-Apr-24 13:24:00,38.03336,-76.33733,1,13.74,1,9.93,,,,,,,1,0.35,16.1,2.85,-37.57,-23.52
22-Apr-24 13:30:00,38.03336,-76.33733,1,13.74,1,9.94,,,,,,,1,0.41,26,2.91,-30.67,-17.6
22-Apr-24 13:36:00,38.03336,-76.33733,1,13.75,1,9.94,,,,,,,1,0.41,26,2.91,-38.63,-9.54
22-Apr-24 13:42:00,38.03337,-76.33733,1,13.75,1,9.94,,,,,,,1,0.41,26,2.91,-36.06,-20.01
22-Apr-24 13:48:00,38.03337,-76.33733,1,13.75,1,9.95,,,,,,,1,0.38,221,2.82,-43.39,-17.11
22-Apr-24 13:54:00,38.03336,-76.33733,1,13.76,1,9.95,,,,,,,1,0.38,221,2.82,-38.9,-17.97
22-Apr-24 14:00:00,38.03337,-76.33733,1,13.76,1,9.95,,,,,,,1,0.38,221,2.82,-43.62,-27.44
22-Apr-24 14:06:00,38.03336,-76.33733,1,13.77,1,9.95,,,,,,,1,0.38,221,2.82,-42.23,-25.87
22-Apr-24 14:12:00,38.03337,-76.33733,1,13.79,1,9.96,,,,,,,1,0.46,247.5,17.14,-44.81,-41.45
22-Apr-24 14:18:00,38.03337,-76.33733,1,13.79,1,9.97,,,,,,,1,0.46,247.5,17.14,-32.81,-47.37
22-Apr-24 14:24:00,38.03336,-76.33733,1,13.8,1,9.97,,,,,,,1,0.46,247.5,17.14,-32.66,-42.11
22-Apr-24 14:30:00,38.03337,-76.33733,1,13.8,1,9.98,,,,,,,1,0.35,86.8,2.75,-12.88,-46.06
22-Apr-24 14:36:00,38.03336,-76.33733,1,13.82,1,9.98,,,,,,,1,0.35,86.8,2.75,-7.76,-52.82
22-Apr-24 14:42:00,38.03337,-76.33733,2,13.81,2,9.98,,,,,,,2,0.35,86.8,2.75,-6.37,-43.29
22-Apr-24 14:48:00,38.03337,-76.33733,1,13.82,1,9.99,,,,,,,1,0.35,86.8,2.75,5.22,-60.16
22-Apr-24 14:54:00,38.03337,-76.33733,1,13.83,1,9.99,,,,,,,1,0.3,143,2.7,6.07,-59.75
22-Apr-24 15:00:00,38.03337,-76.33733,1,13.83,1,9.99,,,,,,,1,0.3,143,2.7,15.21,-53.4
22-Apr-24 15:06:00,38.03337,-76.33733,1,13.85,1,9.99,,,,,,,1,0.3,143,2.7,-3.79,-60.92
22-Apr-24 15:12:00,38.03337,-76.33733,2,13.88,2,10,,,,,,,2,0.31,39.1,2.83,-8.9,-52.32
22-Apr-24 15:18:00,38.03337,-76.33733,1,13.9,1,10,,,,,,,1,0.31,39.1,2.83,1.48,-55.63
22-Apr-24 15:24:00,38.03337,-76.33733,1,13.91,1,10.01,,,,,,,1,0.31,39.1,2.83,2.94,-58.26
22-Apr-24 15:30:00,38.03337,-76.33733,1,13.88,1,10,,,,,,,1,0.25,27.9,2.7,17.5,-57.53
22-Apr-24 15:36:00,38.03337,-76.33733,1,14.18,1,9.84,,,,,,,1,0.25,27.9,2.7,23.71,-134.58
22-Apr-24 15:42:00,38.03337,-76.33733,1,14.16,1,9.83,,,,,,,1,0.25,27.9,2.7,25.06,-125.9
22-Apr-24 15:48:00,38.03337,-76.33733,1,14.19,1,9.83,,,,,,,1,0.25,27.9,2.7,19.5,-127.75
22-Apr-24 15:54:00,38.03337,-76.33733,1,14.31,1,9.82,,,,,,,1,0.25,82.2,2.51,15.72,-125.52
22-Apr-24 16:00:00,38.03340,-76.33733,1,14.39,1,9.82,,,,,,,1,0.25,82.2,2.51,29.24,-125.57
22-Apr-24 16:06:00,38.03340,-76.33733,1,14.44,1,9.81,,,,,,,1,0.25,82.2,2.51,31.14,-127.44
22-Apr-24 16:12:00,38.03337,-76.33733,1,14.48,1,9.81,,,,,,,1,0.23,334.8,2.88,43.25,-127.24
22-Apr-24 16:18:00,38.03340,-76.33733,1,14.52,1,9.81,,,,,,,1,0.23,334.8,2.88,45.36,-129.56
22-Apr-24 16:24:00,38.03340,-76.33733,1,14.56,1,9.8,,,,,,,1,0.23,334.8,2.88,48.99,-144.76
22-Apr-24 16:30:00,38.03340,-76.33733,1,14.57,1,9.78,,,,,,,1,0.2,124.6,2.53,51.55,-126.05
22-Apr-24 16:36:00,38.03341,-76.33733,1,14.57,1,9.77,,,,,,,1,0.2,124.6,2.53,51.96,-122.26
22-Apr-24 16:42:00,38.03337,-76.33733,1,14.59,1,9.76,,,,,,,1,0.2,124.6,2.53,57.85,-106.5
22-Apr-24 16:48:00,38.03337,-76.33733,1,14.67,1,9.77,,,,,,,1,0.2,124.6,2.53,91.24,-101.55
22-Apr-24 16:54:00,38.03340,-76.33733,1,14.7,1,9.78,,,,,,,1,0.2,189.1,2.5,98.77,-97.43
22-Apr-24 17:00:00,38.03340,-76.33733,1,14.74,1,9.79,,,,,,,1,0.2,189.1,2.5,104.39,-100.54
22-Apr-24 17:06:00,38.03340,-76.33733,1,14.73,1,9.79,,,,,,,1,0.2,189.1,2.5,99.85,-96.41
22-Apr-24 17:12:00,38.03338,-76.33733,1,14.76,1,9.78,,,,,,,1,0.16,239.6,2.48,99.86,-88.81
22-Apr-24 17:18:00,38.03341,-76.33733,1,14.76,1,9.76,,,,,,,1,0.16,239.6,2.48,101.5,-77.3
22-Apr-24 17:24:00,38.03341,-76.33733,1,14.76,1,9.75,,,,,,,1,0.16,239.6,2.48,101.96,-72.19
22-Apr-24 17:30:00,38.03340,-76.33733,1,14.73,1,9.74,,,,,,,1,0.14,83.7,2.41,97.97,-65.05
22-Apr-24 17:36:00,38.03337,-76.33733,1,14.71,1,9.72,,,,,,,1,0.14,83.7,2.41,94.76,-46.45
